"","fips","state","state_abr","county","population","theme1","theme2","theme3","theme4","theme_all","sfr_count1","sfr_count2","avg_temp","max_temp","id","avg_precip","hsa_value","rucc_value","rucc_description","vcas_value","dog_pop","dog_pop_ratio","rate_sfr1","rate_sfr1_1000","rate_sfr2","rate_sfr2_1000","sfr_count_total","rate_sfr_total","rate_sfr_total_1000","population_sd","dog_pop_sd"
"1139",49017,"Utah","UT","Garfield",5017,0.443,0.6074,0.5113,0.3696,0.4592,NA,0,49.9,62.5,"UT-017",11.7533333333333,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",21.28851541,1190.295892,0.237252519832569,NA,NA,0,0,NA,NA,NA,0.000486732455597423,0.00051355314765788
"1140",49025,"Utah","UT","Kane",7350,0.2506,0.3715,0.2426,0.0468,0.1054,NA,0,53.7,66.9,"UT-025",11.6433333333333,1,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",66.28895184,1852.928546,0.252099121904762,NA,NA,0,0,NA,NA,NA,0.000717769448254349,0.000807080948316515
"1141",49055,"Utah","UT","Wayne",2694,0.2984,0.3384,0.5938,0.233,0.2908,NA,0,52.2,64.8,"UT-055",8.04333333333333,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",31.65680473,651.6396698,0.241885549294729,NA,NA,0,0,NA,NA,NA,0.000256685762951886,0.000274943451532861
"1142",50003,"Vermont","VT","Bennington",35920,0.186,0.7746,0.0837,0.5992,0.2924,1,0,44.1,54.5,"VT-003",49.2033333333333,1,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",74.62686567,5934.385193,0.165211169070156,2.78396436525612e-05,0.0278396436525612,0,0,1,2.78396436525612e-05,0.0278396436525612,0.00354705658079115,0.002615052508193
"1143",50005,"Vermont","VT","Caledonia",30425,0.2567,0.3235,0.1933,0.5791,0.2672,0,1,41.5,51.8,"VT-005",45.0733333333333,1,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",55.38922156,5027.690693,0.165248666984388,0,0,3.28677074774035e-05,0.0328677074774035,1,3.28677074774035e-05,0.0328677074774035,0.0030028867245332,0.00221341211083601
"1144",50011,"Vermont","VT","Franklin",49025,0.1551,0.1764,0.1859,0.2598,0.1111,0,0,44.2,53.5,"VT-011",42.9033333333333,1,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",79.75830816,7417.793146,0.151306336481387,0,0,0,0,0,0,0,0.00484484474571571,0.00327216089440848
"1145",50013,"Vermont","VT","Grand Isle",6965,0.0637,0.0337,0.1656,0.0067,0.0025,0,0,45.9,55,"VT-013",38.6033333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",84.54545455,1152.296833,0.165441038478105,0,0,0,0,0,0,0,0.000679642897815893,0.000496720623410791
"1146",50015,"Vermont","VT","Lamoille",25268,0.2102,0.113,0.0793,0.4279,0.1309,1,0,42,51.7,"VT-015",44.4133333333333,1,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",86.01823708,4117.605976,0.162957336393858,3.95757479816369e-05,0.0395757479816369,0,0,1,3.95757479816369e-05,0.0395757479816369,0.00249218900866017,0.00181026994182052
"1147",50017,"Vermont","VT","Orange",28937,0.2016,0.3158,0.0901,0.3884,0.172,0,0,43.3,54.1,"VT-017",41.0133333333333,1,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",85.67073171,4679.628492,0.161717817741991,0,0,0,0,0,0,0,0.0028555300828386,0.0020592302549688
"1148",50019,"Vermont","VT","Orleans",26911,0.436,0.7259,0.1741,0.5263,0.4258,0,0,41.6,51.4,"VT-019",46.3666666666667,1,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",40.67278287,4471.318538,0.16615207677158,0,0,0,0,0,0,0,0.0026548953005313,0.00196695475015656
"1149",50023,"Vermont","VT","Washington",58477,0.1029,0.2394,0.1697,0.5721,0.1752,1,0,42.2,52.5,"VT-023",42.19,1,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",73.53846154,9607.872841,0.164301739846435,1.7100740462062e-05,0.017100740462062,0,0,1,1.7100740462062e-05,0.017100740462062,0.00578087631648008,0.00424230517006394
"1150",50025,"Vermont","VT","Windham",43150,0.2599,0.4177,0.1595,0.6788,0.3054,0,0,45,55.6,"VT-025",50.2266666666667,1,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",74.07407407,7300.26565,0.169183444959444,0,0,0,0,0,0,0,0.004263043489025,0.00322009948872684
"1151",50027,"Vermont","VT","Windsor",55427,0.0968,0.3464,0.155,0.3028,0.128,0,0,44.2,55.1,"VT-027",43.9566666666667,1,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",94.11764706,9548.732402,0.172275829505476,0,0,0,0,0,0,0,0.0054788348130066,0.00421610760360707
"1152",51005,"Virginia","VA","Alleghany",15286,0.6347,0.4626,0.1541,0.4381,0.4462,5,3,54.1,64.3,"VA-005",49.01,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",31.5625,4167.382747,0.272627420319246,0.000327096689781499,0.327096689781499,0.0001962580138689,0.1962580138689,8,0.000523354703650399,0.523354703650399,0.00150367153729222,0.00183231966428337
"1153",51007,"Virginia","VA","Amelia",12854,0.3608,0.2569,0.5801,0.2684,0.3166,4,5,59,70,"VA-007",49.2666666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",65.830721,3198.339984,0.248820599346507,0.000311187179088222,0.311187179088222,0.000388983973860277,0.388983973860277,9,0.000700171152948499,0.700171152948499,0.00126283057452255,0.00140306072382741
"1154",51009,"Virginia","VA","Amherst",31882,0.6089,0.2155,0.5415,0.3763,0.4682,7,5,56.5,66.6,"VA-009",53.0833333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",42.13836478,7885.788153,0.247342956934948,0.000219559626121322,0.219559626121322,0.000156828304372373,0.156828304372373,12,0.000376387930493695,0.376387930493696,0.00314717343619249,0.00347946964126044
"1155",51011,"Virginia","VA","Appomattox",15577,0.4427,0.7141,0.4152,0.1805,0.3637,7,2,57.8,68.1,"VA-011",48.1033333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",45.11041009,4072.598642,0.261449485908712,0.000449380496886435,0.449380496886435,0.000128394427681839,0.128394427681839,9,0.000577774924568274,0.577774924568274,0.00153248926762363,0.00179033294704253
"1156",51015,"Virginia","VA","Augusta",74701,0.249,0.0767,0.3136,0.2869,0.149,4,2,54.2,64.8,"VA-015",48.0266666666667,0,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",89.20634921,18740.43898,0.250872665426166,5.35468066023213e-05,0.0535468066023213,2.67734033011606e-05,0.0267734033011606,6,8.03202099034819e-05,0.0803202099034819,0.0073875390549567,0.00828777747959819
"1157",51017,"Virginia","VA","Bath",4393,0.5073,0.1156,0.1936,0.3009,0.2471,1,1,53.4,63.8,"VA-017",49.7866666666667,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",73.88535032,1390.582602,0.316545094923742,0.000227634873662645,0.227634873662645,0.000227634873662645,0.227634873662645,2,0.00045526974732529,0.45526974732529,0.000424937734886784,0.00060227457895555
"1158",51019,"Virginia","VA","Bedford",77908,0.1803,0.1398,0.3715,0.1194,0.0984,29,9,57.3,67.8,"VA-019",53.13,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",96.16613419,19796.78289,0.25410462199004,0.000372233916927658,0.372233916927658,0.000115520870770653,0.115520870770653,38,0.000487754787698311,0.487754787698311,0.00770512826860897,0.00875570839542269
"1159",51023,"Virginia","VA","Botetourt",33222,0.0787,0.1703,0.3085,0.0497,0.0414,4,5,56,66.1,"VA-023",50.04,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",89.71061093,8496.272622,0.255742358136175,0.000120402143158148,0.120402143158148,0.000150502678947685,0.150502678947685,9,0.000270904822105833,0.270904822105833,0.00327987363771855,0.00374989724913656
"1160",51031,"Virginia","VA","Campbell",55170,0.3465,0.2827,0.5018,0.1913,0.2615,18,16,57.8,68.5,"VA-031",49.5766666666667,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",66.7752443,14387.2295,0.260779943810042,0.00032626427406199,0.32626427406199,0.000290012688055102,0.290012688055102,34,0.000616276962117093,0.616276962117093,0.00545338410271392,0.00635942698742531
"1161",51033,"Virginia","VA","Caroline",30184,0.3223,0.305,0.5852,0.3973,0.3481,8,3,58.3,69.2,"VA-033",50.2966666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",80.06535948,7162.435768,0.237292465147098,0.000265041081367612,0.265041081367612,9.93904055128545e-05,0.0993904055128545,11,0.000364431486880466,0.364431486880466,0.00297902049425874,0.00315904469179783
"1162",51035,"Virginia","VA","Carroll",29738,0.5439,0.5199,0.3321,0.1461,0.3369,5,2,54.2,64.3,"VA-035",53.87,2,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",40.32786885,8029.21147,0.269998368081243,0.000168135046069003,0.168135046069003,6.72540184276011e-05,0.0672540184276011,7,0.000235389064496604,0.235389064496604,0.00293485311375081,0.00354300217402659
"1163",51041,"Virginia","VA","Chesterfield",339447,0.1124,0.2378,0.8478,0.0898,0.1799,52,14,59.2,70.2,"VA-041",50.11,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",91.7218543,80012.12744,0.235713167121819,0.00015319033604657,0.15319033604657,4.1243552012538e-05,0.041243552012538,66,0.000194433888059108,0.194433888059108,0.0336053357364614,0.0354294280573931
"1164",51043,"Virginia","VA","Clarke",14365,0.1634,0.1808,0.4495,0.0981,0.1131,4,3,55.1,65.6,"VA-043",47.7333333333333,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",80.3986711,3659.788919,0.25477124392621,0.000278454577097111,0.278454577097111,0.000208840932822833,0.208840932822833,7,0.000487295509919944,0.487295509919944,0.00141246490624335,0.00160746974319762
"1165",51045,"Virginia","VA","Craig",5113,0.0908,0.2327,0.0191,0.2843,0.0745,0,0,54,64,"VA-045",48.6866666666667,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",57,1379.358168,0.269774724819089,0,0,0,0,0,0,0,0.000496239335706752,0.00059730246747603
"1166",51047,"Virginia","VA","Culpeper",50450,0.3296,0.3085,0.816,0.5718,0.4882,17,10,56.9,67.6,"VA-047",48.1933333333333,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",65.2173913,11313.60544,0.224253824380575,0.000336967294350842,0.336967294350842,0.000198216055500496,0.198216055500496,27,0.000535183349851338,0.535183349851338,0.00498596249733857,0.00499789717911124
"1167",51049,"Virginia","VA","Cumberland",9786,0.7745,0.7147,0.46,0.2034,0.5831,0,0,58.5,69.6,"VA-049",47.9933333333333,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",20.80536913,2509.284479,0.256415744839567,0,0,0,0,0,0,0,0.000959006531028575,0.0010978283364806
"1168",51053,"Virginia","VA","Dinwiddie",28308,0.5879,0.1608,0.6877,0.2362,0.4182,6,1,59.7,70.9,"VA-053",49.2833333333333,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",50,6802.006735,0.2402856695987,0.000211954217888936,0.211954217888936,3.53257029814893e-05,0.0353257029814893,7,0.000247279920870425,0.247279920870425,0.00279324021212226,0.00299938467397141
"1169",51057,"Virginia","VA","Essex",11036,0.5354,0.6979,0.7272,0.3044,0.5634,0,0,59,69.2,"VA-057",50.5333333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",40,3132.240542,0.283820273831098,0,0,0,0,0,0,0,0.00108279403245213,0.00137378051296261
"1170",51061,"Virginia","VA","Fauquier",69115,0.0344,0.0904,0.645,0.0092,0.0287,23,8,56.2,66.5,"VA-061",48.8533333333333,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",95.90443686,16252.97979,0.23515850090429,0.000332778702163062,0.332778702163062,0.000115749113795848,0.115749113795848,31,0.000448527815958909,0.448527815958909,0.00683435746859511,0.00718590237449839
"1171",51063,"Virginia","VA","Floyd",15666,0.3436,0.1366,0.3009,0.0503,0.1115,2,1,53.2,63,"VA-063",52.26,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",56.84931507,4146.18104,0.264661115792161,0.000127665007021575,0.127665007021575,6.38325035107877e-05,0.0638325035107877,3,0.000191497510532363,0.191497510532363,0.00154130293772498,0.00182292789889367
"1172",51065,"Virginia","VA","Fluvanna",26282,0.1293,0.0783,0.482,0.0528,0.0631,4,5,58,69,"VA-065",48.6766666666667,1,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",89.69072165,6381.090477,0.242793184574994,0.000152195418917891,0.152195418917891,0.000190244273647363,0.190244273647363,9,0.000342439692565254,0.342439692565254,0.00259260542981496,0.00281293050101995
"1173",51067,"Virginia","VA","Franklin",56233,0.4771,0.2722,0.4174,0.4667,0.401,10,5,57.4,68.3,"VA-067",52.1133333333333,2,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",62.75862069,14531.89998,0.258422989703555,0.000177831522415663,0.177831522415663,8.89157612078317e-05,0.0889157612078317,15,0.000266747283623495,0.266747283623495,0.00555865299392451,0.00642351197864675
"1174",51069,"Virginia","VA","Frederick",85153,0.1395,0.155,0.6367,0.2302,0.1822,11,3,54.4,65.5,"VA-069",47.5966666666667,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",86.85121107,20591.84694,0.241821743684897,0.000129179242070156,0.129179242070156,3.52307023827698e-05,0.0352307023827698,14,0.000164409944452926,0.164409944452926,0.00842260062685991,0.0091078996141477
"1175",51071,"Virginia","VA","Giles",16814,0.3758,0.8344,0.1888,0.1309,0.2742,1,0,53.4,63.8,"VA-071",47.6266666666667,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",55.20833333,4542.777692,0.270178285476389,5.94742476507672e-05,0.0594742476507672,0,0,1,5.94742476507672e-05,0.0594742476507672,0.00165498937903238,0.00199860916408248
"1176",51073,"Virginia","VA","Gloucester",37161,0.1283,0.1643,0.2553,0.0331,0.0366,1,0,60.5,69.9,"VA-073",51.6733333333333,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",94.42508711,9704.769968,0.261154704340572,2.69099324560695e-05,0.0269099324560695,0,0,1,2.69099324560695e-05,0.0269099324560695,0.00366995281220446,0.00428522789716886
"1177",51075,"Virginia","VA","Goochland",22482,0.0427,0.057,0.4053,0.1493,0.0459,3,1,58.1,69.4,"VA-075",48.82,1,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",100,5728.826171,0.254818351169825,0.000133440085401655,0.133440085401655,4.44800284672182e-05,0.0444800284672182,4,0.000177920113868873,0.177920113868873,0.00221629142548735,0.00252399558959871
"1178",51077,"Virginia","VA","Grayson",15811,0.836,0.3805,0.3754,0.5068,0.6459,4,3,52.2,62.2,"VA-077",54.5033333333333,2,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",15.0877193,4098.788987,0.259236543355891,0.000252988425779521,0.252988425779521,0.00018974131933464,0.18974131933464,7,0.000442729745114161,0.442729745114161,0.00155566228789012,0.00180193454005177
"1179",51079,"Virginia","VA","Greene",19410,0.2589,0.1926,0.4779,0.1188,0.1631,1,2,56,66.4,"VA-079",49.5133333333333,2,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",87.67605634,4705.531979,0.242428231787738,5.15198351365276e-05,0.0515198351365276,0.000103039670273055,0.103039670273055,3,0.000154559505409583,0.154559505409583,0.00191207126198882,0.00207070477787769
"1180",51083,"Virginia","VA","Halifax",34779,0.6134,0.6813,0.6068,0.5969,0.6723,7,5,58.9,69.9,"VA-083",51.85,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",16.66666667,9235.214498,0.265539966589034,0.000201270881853992,0.201270881853992,0.000143764915609995,0.143764915609995,12,0.000345035797463987,0.345035797463987,0.00343406334949173,0.00407722790869209
"1181",51085,"Virginia","VA","Hanover",104449,0.0201,0.0484,0.4228,0.0509,0.0156,13,2,58.5,69.6,"VA-085",51.26,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",99.28825623,25576.11902,0.244867054926328,0.00012446265641605,0.12446265641605,1.91481009870846e-05,0.0191481009870846,15,0.000143610757403135,0.143610757403135,0.0103334835288351,0.0113157932527951
"1182",51089,"Virginia","VA","Henry",51588,0.899,0.7323,0.6269,0.7956,0.8857,37,8,58.4,69.4,"VA-089",54.23,2,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",16.4874552,14182.0718,0.274910285337675,0.000717221059161045,0.717221059161045,0.000155074823602388,0.155074823602388,45,0.000872295882763433,0.872295882763433,0.00509865863863457,0.00626854784329369
"1183",51093,"Virginia","VA","Isle of Wight",36372,0.3917,0.2983,0.624,0.2397,0.3392,7,1,60.9,71.1,"VA-093",52.6866666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",83.03249097,9287.595188,0.255350137138458,0.000192455735180908,0.192455735180908,2.74936764544155e-05,0.0274936764544155,8,0.000219949411635324,0.219949411635324,0.00359181814130591,0.00410043109471057
"1184",51095,"Virginia","VA","James City",74153,0.0299,0.2133,0.6275,0.1426,0.115,14,0,60.8,70.4,"VA-095",51.6233333333333,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",93.84057971,19416.39931,0.261842397610346,0.000188798834841476,0.188798834841476,0,0,14,0.000188798834841476,0.188798834841476,0.00733327061433261,0.00858720906933295
"1185",51097,"Virginia","VA","King and Queen",7052,0.5764,0.2321,0.6523,0.0649,0.3245,0,0,59.3,69.6,"VA-097",52.1533333333333,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",46.54545455,1924.990355,0.272970838769144,0,0,0,0,0,0,0,0.000688258507914973,0.000839002321613721
"1186",51099,"Virginia","VA","King George",25890,0.0379,0.1038,0.4374,0.0089,0.0159,13,3,58.9,69,"VA-099",47.81,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",95.25547445,5828.598914,0.22512935164156,0.000502124372344535,0.502124372344535,0.000115874855156431,0.115874855156431,16,0.000617999227500966,0.617999227500966,0.00255378566936854,0.00256819213445909
"1187",51101,"Virginia","VA","King William",16497,0.1468,0.1732,0.3747,0.0076,0.0357,0,0,59.2,69.7,"VA-101",52.8066666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",95.6043956,4221.010597,0.25586534503243,0,0,0,0,0,0,0,0.00162359686867136,0.00185607530742822
"1188",51109,"Virginia","VA","Louisa",35380,0.4685,0.2592,0.5976,0.1856,0.3325,11,9,57.4,68.6,"VA-109",46.3633333333333,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",69.14498141,9094.909079,0.257063569219898,0.000310910118711136,0.310910118711136,0.000254381006218202,0.254381006218202,20,0.000565291124929339,0.565291124929339,0.00349358038017617,0.00401507651785592
"1189",51113,"Virginia","VA","Madison",13139,0.3172,0.12,0.3795,0.1624,0.164,0,0,55.7,66.2,"VA-113",49.8366666666667,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",83.52059925,3291.87693,0.250542425603166,0,0,0,0,0,0,0,0.00129105412484712,0.00144449498438486
"1190",51127,"Virginia","VA","New Kent",21103,0.0675,0.0223,0.2716,0.0306,0.0061,1,0,59.8,70.1,"VA-127",52.5266666666667,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",100,5319.134346,0.252055837842961,4.73866274937213e-05,0.0473866274937213,0,0,1,4.73866274937213e-05,0.0473866274937213,0.00207972905391688,0.00234251352768379
"1191",51137,"Virginia","VA","Orange",35612,0.3,0.8383,0.6835,0.3088,0.465,16,8,57.1,68.1,"VA-137",45.1266666666667,0,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",79.37743191,8773.141983,0.246353532039762,0.000449286757272829,0.449286757272829,0.000224643378636415,0.224643378636415,24,0.000673930135909244,0.673930135909244,0.00351655534044039,0.00387254266075869
"1192",51139,"Virginia","VA","Page",23749,0.7449,0.5645,0.1751,0.1264,0.3936,8,6,54.4,65,"VA-139",49.0733333333333,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",50,6134.152938,0.258290999115752,0.000336856288685839,0.336856288685839,0.00025264221651438,0.25264221651438,14,0.000589498505200219,0.589498505200219,0.00234176243693027,0.00270354405245726
"1193",51143,"Virginia","VA","Pittsylvania",61676,0.6876,0.6192,0.602,0.419,0.6427,8,6,58.4,69.3,"VA-143",54.3566666666667,2,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",42.12598425,15977.35759,0.259053077209936,0.000129710097931124,0.129710097931124,9.7282573448343e-05,0.097282573448343,14,0.000226992671379467,0.226992671379467,0.00609767329012324,0.00706380942044561
"1194",51155,"Virginia","VA","Pulaski",34234,0.5344,0.3862,0.3572,0.5753,0.4831,4,0,54.5,65.4,"VA-155",46.12,0,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",53.01204819,9200.294038,0.26874726990711,0.000116842904714611,0.116842904714611,0,0,4,0.000116842904714611,0.116842904714611,0.00338009199887106,0.0040617591180131
"1195",51165,"Virginia","VA","Rockingham",79444,0.3013,0.1789,0.5833,0.4339,0.3197,6,1,54.3,65.3,"VA-165",48.1633333333333,0,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",64.75409836,19652.736,0.247378480439051,7.55248980413876e-05,0.0755248980413877,1.25874830068979e-05,0.0125874830068979,7,8.81123810482856e-05,0.0881123810482856,0.00785723835035824,0.00869189963719416
"1196",51171,"Virginia","VA","Shenandoah",43045,0.3694,0.4444,0.6081,0.2595,0.3643,9,4,54.5,65.9,"VA-171",44.06,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",49.37759336,11020.52301,0.256023301428737,0.00020908351724939,0.20908351724939,9.29260076663956e-05,0.0929260076663956,13,0.000302009524915786,0.302009524915786,0.00425264533890542,0.00486806982971897
"1197",51177,"Virginia","VA","Spotsylvania",131412,0.1943,0.2197,0.7835,0.1468,0.2159,20,15,57.3,68.4,"VA-177",46.81,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",88.23529412,28761.98741,0.218868805055855,0.00015219310260859,0.15219310260859,0.000114144826956442,0.114144826956442,35,0.000266337929565032,0.266337929565032,0.0130036294495417,0.0127270441714746
"1198",51181,"Virginia","VA","Surry",6600,0.521,0.3216,0.433,0.2588,0.3659,0,1,60.8,70.9,"VA-181",52.5433333333333,2,8,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",49.15254237,1789.673573,0.271162662575758,0,0,0.000151515151515152,0.151515151515152,1,0.000151515151515152,0.151515151515152,0.000643496947400215,0.000779060757954131
"1199",51187,"Virginia","VA","Warren",39449,0.3904,0.2416,0.4142,0.2117,0.2564,14,8,54.7,65.2,"VA-187",48.02,2,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",65.2360515,9194.058242,0.233061883495146,0.000354888590331821,0.354888590331821,0.000202793480189612,0.202793480189612,22,0.000557682070521433,0.557682070521433,0.00389653345481013,0.00405899683415312
"1200",51191,"Virginia","VA","Washington",54406,0.5863,0.4575,0.0965,0.3426,0.3646,1,1,55.7,67.2,"VA-191",49.4933333333333,1,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",75.86206897,14367.27495,0.26407519299342,1.83803256993714e-05,0.0183803256993714,1.83803256993714e-05,0.0183803256993714,2,3.67606513987428e-05,0.0367606513987428,0.00537772518184384,0.00635058767783307
"1201",51193,"Virginia","VA","Westmoreland",17638,0.4691,0.1703,0.7797,0.0761,0.292,0,0,58.9,68.9,"VA-193",48.4466666666667,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",35.06493506,4849.578876,0.274950610953623,0,0,0,0,0,0,0,0.00173659009997079,0.00213451353920702
"1202",51197,"Virginia","VA","Wythe",28940,0.6096,0.567,0.1006,0.3394,0.3965,8,6,53.7,64.2,"VA-197",47.56,2,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",53.27510917,7865.210025,0.271776434865238,0.00027643400138217,0.27643400138217,0.000207325501036628,0.207325501036628,14,0.000483759502418798,0.483759502418798,0.00285582717284201,0.00347035410399096
"1203",51199,"Virginia","VA","York",67587,0.1099,0.3254,0.7428,0.1538,0.1997,1,1,61.1,70.4,"VA-199",52.2533333333333,0,1,"Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ",95.61403509,15981.09907,0.236452262565286,1.47957447438117e-05,0.0147957447438117,1.47957447438117e-05,0.0147957447438117,2,2.95914894876234e-05,0.0295914894876234,0.00668303962685496,0.00706546679182472
"1204",51550,"Virginia","VA","Chesapeake City",237820,0.1567,0.312,0.7303,0.2544,0.2592,NA,4,61.4,71.3,"VA-550",54.38,1,NA,NA,95.51569507,55358.9063,0.232776496089479,NA,NA,1.68194432764276e-05,0.0168194432764276,NA,NA,NA,0.023541213810724,0.0245087380843101
"1205",51580,"Virginia","VA","Covington City",5582,0.5424,0.6514,0.2585,0.4212,0.4634,NA,1,55.7,66.4,"VA-580",47.3033333333333,2,NA,NA,34.84162896,1591.998826,0.285202226083841,NA,NA,0.000179147259046937,0.179147259046937,NA,NA,NA,0.000542684406240871,0.000691496353479941
"1206",51735,"Virginia","VA","Poquoson City",12039,0.064,0.2267,0.2728,0.0051,0.0127,NA,0,61.5,70.3,"VA-735",53.6733333333333,0,NA,NA,89.55223881,2902.139654,0.241061521222693,NA,NA,0,0,NA,NA,NA,0.00118212112359439,0.00127185223161921
"1207",51800,"Virginia","VA","Suffolk City",89160,0.3325,0.4231,0.6501,0.255,0.3468,NA,2,60.9,71.3,"VA-800",52.5366666666667,1,NA,NA,71.13402062,21739.23348,0.243822717362046,NA,NA,2.24315836698071e-05,0.0224315836698071,NA,NA,NA,0.00881941384142326,0.0096161598780488
"1208",51810,"Virginia","VA","Virginia Beach City",450135,0.0978,0.1566,0.7708,0.2308,0.1889,NA,3,61.7,70,"VA-810",53.7733333333333,1,NA,NA,95.33678756,107442.7723,0.238690109189465,NA,NA,6.66466726648672e-06,0.00666466726648672,NA,NA,NA,0.0445667685025178,0.0475804393421522
"1209",51820,"Virginia","VA","Waynesboro City",21926,0.5513,0.8278,0.6587,0.3305,0.6013,NA,0,55.5,66.1,"VA-820",46.5333333333333,0,NA,NA,19.27083333,5852.91852,0.266939638785004,NA,NA,0,0,NA,NA,NA,0.00216123074485415,0.00257896504222175
