metro_nonmetro,county_name,state_abbr,geoId,value
Metropolitan,"Boyd County",KY,us-ky-019,"Whole county is shortage area"
Metropolitan,"Bracken County",KY,us-ky-023,"Whole county is shortage area"
Metropolitan,"Bullitt County",KY,us-ky-029,"Whole county is shortage area"
Metropolitan,"Butler County",KY,us-ky-031,"Whole county is shortage area"
Metropolitan,"Campbell County",KY,us-ky-037,"Part of county is shortage area"
Metropolitan,"Carter County",KY,us-ky-043,"Whole county is shortage area"
Metropolitan,"Christian County",KY,us-ky-047,"Whole county is shortage area"
Metropolitan,"Clark County",KY,us-ky-049,"Whole county is shortage area"
Metropolitan,"Daviess County",KY,us-ky-059,"Whole county is shortage area"
Metropolitan,"Edmonson County",KY,us-ky-061,"Whole county is shortage area"
Metropolitan,"Fayette County",KY,us-ky-067,"Part of county is shortage area"
Metropolitan,"Gallatin County",KY,us-ky-077,"Whole county is shortage area"
Metropolitan,"Grant County",KY,us-ky-081,"Whole county is shortage area"
Metropolitan,"Greenup County",KY,us-ky-089,"Whole county is shortage area"
Metropolitan,"Hancock County",KY,us-ky-091,"Whole county is shortage area"
Metropolitan,"Hardin County",KY,us-ky-093,"Whole county is shortage area"
Metropolitan,"Henderson County",KY,us-ky-101,"Whole county is shortage area"
Metropolitan,"Henry County",KY,us-ky-103,"Whole county is shortage area"
Metropolitan,"Jefferson County",KY,us-ky-111,"Part of county is shortage area"
Metropolitan,"Jessamine County",KY,us-ky-113,"Whole county is shortage area"
Metropolitan,"Kenton County",KY,us-ky-117,"None of county is shortage area"
Metropolitan,"Larue County",KY,us-ky-123,"Whole county is shortage area"
Metropolitan,"McLean County",KY,us-ky-149,"Whole county is shortage area"
Metropolitan,"Meade County",KY,us-ky-163,"Whole county is shortage area"
Metropolitan,"Oldham County",KY,us-ky-185,"None of county is shortage area"
Metropolitan,"Pendleton County",KY,us-ky-191,"Whole county is shortage area"
Metropolitan,"Scott County",KY,us-ky-209,"Whole county is shortage area"
Metropolitan,"Shelby County",KY,us-ky-211,"Whole county is shortage area"
Metropolitan,"Spencer County",KY,us-ky-215,"Whole county is shortage area"
Metropolitan,"Trigg County",KY,us-ky-221,"Whole county is shortage area"
Metropolitan,"Warren County",KY,us-ky-227,"Whole county is shortage area"
Metropolitan,"Woodford County",KY,us-ky-239,"None of county is shortage area"
Metropolitan,"Acadia Parish",LA,us-la-001,"Whole county is shortage area"
Metropolitan,"Ascension Parish",LA,us-la-005,"Part of county is shortage area"
Metropolitan,"Assumption Parish",LA,us-la-007,"Whole county is shortage area"
Metropolitan,"Bossier Parish",LA,us-la-015,"Whole county is shortage area"
Metropolitan,"Caddo Parish",LA,us-la-017,"Whole county is shortage area"
Metropolitan,"Calcasieu Parish",LA,us-la-019,"Part of county is shortage area"
Metropolitan,"Cameron Parish",LA,us-la-023,"Whole county is shortage area"
Metropolitan,"De Soto Parish",LA,us-la-031,"Whole county is shortage area"
Metropolitan,"East Baton Rouge Parish",LA,us-la-033,"Part of county is shortage area"
Metropolitan,"East Feliciana Parish",LA,us-la-037,"Whole county is shortage area"
Metropolitan,"Grant Parish",LA,us-la-043,"Whole county is shortage area"
Metropolitan,"Iberia Parish",LA,us-la-045,"Part of county is shortage area"
Metropolitan,"Iberville Parish",LA,us-la-047,"Part of county is shortage area"
Metropolitan,"Jefferson Parish",LA,us-la-051,"Part of county is shortage area"
Metropolitan,"Lafayette Parish",LA,us-la-055,"Whole county is shortage area"
Metropolitan,"Lafourche Parish",LA,us-la-057,"Whole county is shortage area"
Metropolitan,"Livingston Parish",LA,us-la-063,"Part of county is shortage area"
Metropolitan,"Morehouse Parish",LA,us-la-067,"Whole county is shortage area"
Metropolitan,"Orleans Parish",LA,us-la-071,"Part of county is shortage area"
Metropolitan,"Ouachita Parish",LA,us-la-073,"Part of county is shortage area"
Metropolitan,"Plaquemines Parish",LA,us-la-075,"Part of county is shortage area"
Metropolitan,"Pointe Coupee Parish",LA,us-la-077,"Whole county is shortage area"
Metropolitan,"Rapides Parish",LA,us-la-079,"Whole county is shortage area"
Metropolitan,"St. Bernard Parish",LA,us-la-087,"Whole county is shortage area"
Metropolitan,"St. Charles Parish",LA,us-la-089,"Whole county is shortage area"
Metropolitan,"St. Helena Parish",LA,us-la-091,"Whole county is shortage area"
Metropolitan,"St. James Parish",LA,us-la-093,"Whole county is shortage area"
Metropolitan,"St. John the Baptist Parish",LA,us-la-095,"Whole county is shortage area"
Metropolitan,"St. Martin Parish",LA,us-la-099,"Part of county is shortage area"
Metropolitan,"St. Tammany Parish",LA,us-la-103,"Part of county is shortage area"
Metropolitan,"Tangipahoa Parish",LA,us-la-105,"Part of county is shortage area"
Metropolitan,"Terrebonne Parish",LA,us-la-109,"Whole county is shortage area"
Metropolitan,"Union Parish",LA,us-la-111,"Whole county is shortage area"
Metropolitan,"Vermilion Parish",LA,us-la-113,"Whole county is shortage area"
Metropolitan,"West Baton Rouge Parish",LA,us-la-121,"Whole county is shortage area"
Metropolitan,"West Feliciana Parish",LA,us-la-125,"Whole county is shortage area"
Metropolitan,"Barnstable County",MA,us-ma-001,"Part of county is shortage area"
Metropolitan,"Berkshire County",MA,us-ma-003,"Part of county is shortage area"
Metropolitan,"Bristol County",MA,us-ma-005,"Part of county is shortage area"
Metropolitan,"Essex County",MA,us-ma-009,"Part of county is shortage area"
Metropolitan,"Franklin County",MA,us-ma-011,"Part of county is shortage area"
Metropolitan,"Hampden County",MA,us-ma-013,"Part of county is shortage area"
Metropolitan,"Hampshire County",MA,us-ma-015,"Part of county is shortage area"
Metropolitan,"Middlesex County",MA,us-ma-017,"Part of county is shortage area"
Metropolitan,"Norfolk County",MA,us-ma-021,"Part of county is shortage area"
Metropolitan,"Plymouth County",MA,us-ma-023,"Part of county is shortage area"
Metropolitan,"Suffolk County",MA,us-ma-025,"Part of county is shortage area"
Metropolitan,"Worcester County",MA,us-ma-027,"Part of county is shortage area"
Metropolitan,"Allegany County",MD,us-md-001,"Whole county is shortage area"
Metropolitan,"Anne Arundel County",MD,us-md-003,"Part of county is shortage area"
Metropolitan,"Baltimore City",MD,us-md-510,"Part of county is shortage area"
Metropolitan,"Baltimore County",MD,us-md-005,"Part of county is shortage area"
Metropolitan,"Calvert County",MD,us-md-009,"Part of county is shortage area"
Metropolitan,"Carroll County",MD,us-md-013,"Whole county is shortage area"
Metropolitan,"Cecil County",MD,us-md-015,"Whole county is shortage area"
Metropolitan,"Charles County",MD,us-md-017,"Part of county is shortage area"
Metropolitan,"Frederick County",MD,us-md-021,"Part of county is shortage area"
Metropolitan,"Harford County",MD,us-md-025,"Part of county is shortage area"
Metropolitan,"Howard County",MD,us-md-027,"None of county is shortage area"
Metropolitan,"Montgomery County",MD,us-md-031,"Part of county is shortage area"
Metropolitan,"Prince George's County",MD,us-md-033,"Part of county is shortage area"
Metropolitan,"Queen Anne's County",MD,us-md-035,"Part of county is shortage area"
Metropolitan,"Somerset County",MD,us-md-039,"Whole county is shortage area"
Metropolitan,"St. Mary's County",MD,us-md-037,"Part of county is shortage area"
Metropolitan,"Washington County",MD,us-md-043,"Part of county is shortage area"
Metropolitan,"Wicomico County",MD,us-md-045,"Part of county is shortage area"
Metropolitan,"Worcester County",MD,us-md-047,"Part of county is shortage area"
Metropolitan,"Androscoggin County",ME,us-me-001,"Part of county is shortage area"
Metropolitan,"Cumberland County",ME,us-me-005,"Part of county is shortage area"
Metropolitan,"Penobscot County",ME,us-me-019,"Part of county is shortage area"
Metropolitan,"Sagadahoc County",ME,us-me-023,"Part of county is shortage area"
Metropolitan,"York County",ME,us-me-031,"Part of county is shortage area"
Metropolitan,"Bay County",MI,us-mi-017,"Part of county is shortage area"
Metropolitan,"Berrien County",MI,us-mi-021,"Whole county is shortage area"
Metropolitan,"Calhoun County",MI,us-mi-025,"Part of county is shortage area"
Metropolitan,"Cass County",MI,us-mi-027,"Whole county is shortage area"
Metropolitan,"Clinton County",MI,us-mi-037,"Part of county is shortage area"
Metropolitan,"Eaton County",MI,us-mi-045,"Part of county is shortage area"
Metropolitan,"Genesee County",MI,us-mi-049,"Part of county is shortage area"
Metropolitan,"Ingham County",MI,us-mi-065,"Part of county is shortage area"
Metropolitan,"Ionia County",MI,us-mi-067,"Whole county is shortage area"
Metropolitan,"Jackson County",MI,us-mi-075,"Whole county is shortage area"
Metropolitan,"Kalamazoo County",MI,us-mi-077,"Part of county is shortage area"
Metropolitan,"Kent County",MI,us-mi-081,"Part of county is shortage area"
Metropolitan,"Lapeer County",MI,us-mi-087,"Part of county is shortage area"
Metropolitan,"Livingston County",MI,us-mi-093,"None of county is shortage area"
Metropolitan,"Macomb County",MI,us-mi-099,"Part of county is shortage area"
Metropolitan,"Midland County",MI,us-mi-111,"Part of county is shortage area"
Metropolitan,"Monroe County",MI,us-mi-115,"Part of county is shortage area"
Metropolitan,"Montcalm County",MI,us-mi-117,"Part of county is shortage area"
Metropolitan,"Muskegon County",MI,us-mi-121,"Part of county is shortage area"
Metropolitan,"Oakland County",MI,us-mi-125,"Part of county is shortage area"
Metropolitan,"Ottawa County",MI,us-mi-139,"Part of county is shortage area"
Metropolitan,"Saginaw County",MI,us-mi-145,"Part of county is shortage area"
Metropolitan,"Shiawassee County",MI,us-mi-155,"Part of county is shortage area"
Metropolitan,"St. Clair County",MI,us-mi-147,"Part of county is shortage area"
Metropolitan,"Washtenaw County",MI,us-mi-161,"Part of county is shortage area"
Metropolitan,"Wayne County",MI,us-mi-163,"Part of county is shortage area"
Metropolitan,"Anoka County",MN,us-mn-003,"Part of county is shortage area"
Metropolitan,"Benton County",MN,us-mn-009,"Whole county is shortage area"
Metropolitan,"Blue Earth County",MN,us-mn-013,"Part of county is shortage area"
Metropolitan,"Carlton County",MN,us-mn-017,"Part of county is shortage area"
Metropolitan,"Carver County",MN,us-mn-019,"None of county is shortage area"
Metropolitan,"Chisago County",MN,us-mn-025,"None of county is shortage area"
Metropolitan,"Clay County",MN,us-mn-027,"Part of county is shortage area"
Metropolitan,"Dakota County",MN,us-mn-037,"None of county is shortage area"
Metropolitan,"Dodge County",MN,us-mn-039,"None of county is shortage area"
Metropolitan,"Fillmore County",MN,us-mn-045,"Whole county is shortage area"
Metropolitan,"Hennepin County",MN,us-mn-053,"Part of county is shortage area"
Metropolitan,"Houston County",MN,us-mn-055,"Part of county is shortage area"
Metropolitan,"Isanti County",MN,us-mn-059,"None of county is shortage area"
Metropolitan,"Lake County",MN,us-mn-075,"Whole county is shortage area"
Metropolitan,"Le Sueur County",MN,us-mn-079,"Part of county is shortage area"
Metropolitan,"Mille Lacs County",MN,us-mn-095,"Part of county is shortage area"
Metropolitan,"Nicollet County",MN,us-mn-103,"None of county is shortage area"
Metropolitan,"Olmsted County",MN,us-mn-109,"None of county is shortage area"
Metropolitan,"Polk County",MN,us-mn-119,"Part of county is shortage area"
Metropolitan,"Ramsey County",MN,us-mn-123,"Part of county is shortage area"
Metropolitan,"Scott County",MN,us-mn-139,"None of county is shortage area"
Metropolitan,"Sherburne County",MN,us-mn-141,"Part of county is shortage area"
Metropolitan,"St. Louis County",MN,us-mn-137,"Part of county is shortage area"
Metropolitan,"Stearns County",MN,us-mn-145,"Part of county is shortage area"
Metropolitan,"Wabasha County",MN,us-mn-157,"Part of county is shortage area"
Metropolitan,"Washington County",MN,us-mn-163,"None of county is shortage area"
Metropolitan,"Wright County",MN,us-mn-171,"None of county is shortage area"
Metropolitan,"Andrew County",MO,us-mo-003,"Whole county is shortage area"
Metropolitan,"Bates County",MO,us-mo-013,"Whole county is shortage area"
Metropolitan,"Bollinger County",MO,us-mo-017,"Whole county is shortage area"
Metropolitan,"Boone County",MO,us-mo-019,"Whole county is shortage area"
Metropolitan,"Buchanan County",MO,us-mo-021,"Whole county is shortage area"
Metropolitan,"Caldwell County",MO,us-mo-025,"Whole county is shortage area"
Metropolitan,"Callaway County",MO,us-mo-027,"Whole county is shortage area"
Metropolitan,"Cape Girardeau County",MO,us-mo-031,"Whole county is shortage area"
Metropolitan,"Cass County",MO,us-mo-037,"Whole county is shortage area"
Metropolitan,"Christian County",MO,us-mo-043,"Whole county is shortage area"
Metropolitan,"Clay County",MO,us-mo-047,"Whole county is shortage area"
Metropolitan,"Clinton County",MO,us-mo-049,"Whole county is shortage area"
Metropolitan,"Cole County",MO,us-mo-051,"Whole county is shortage area"
Metropolitan,"Cooper County",MO,us-mo-053,"Whole county is shortage area"
Metropolitan,"Dallas County",MO,us-mo-059,"Whole county is shortage area"
Metropolitan,"DeKalb County",MO,us-mo-063,"Whole county is shortage area"
Metropolitan,"Franklin County",MO,us-mo-071,"Whole county is shortage area"
Metropolitan,"Greene County",MO,us-mo-077,"Part of county is shortage area"
Metropolitan,"Howard County",MO,us-mo-089,"Whole county is shortage area"
Metropolitan,"Jackson County",MO,us-mo-095,"Part of county is shortage area"
Metropolitan,"Jasper County",MO,us-mo-097,"Whole county is shortage area"
Metropolitan,"Jefferson County",MO,us-mo-099,"Part of county is shortage area"
Metropolitan,"Lafayette County",MO,us-mo-107,"Whole county is shortage area"
Metropolitan,"Lincoln County",MO,us-mo-113,"Whole county is shortage area"
Metropolitan,"Moniteau County",MO,us-mo-135,"Whole county is shortage area"
Metropolitan,"Newton County",MO,us-mo-145,"Whole county is shortage area"
Metropolitan,"Osage County",MO,us-mo-151,"Whole county is shortage area"
Metropolitan,"Platte County",MO,us-mo-165,"None of county is shortage area"
Metropolitan,"Polk County",MO,us-mo-167,"Whole county is shortage area"
Metropolitan,"Ray County",MO,us-mo-177,"Whole county is shortage area"
Metropolitan,"St. Charles County",MO,us-mo-183,"Part of county is shortage area"
Metropolitan,"St. Louis City",MO,us-mo-510,"Part of county is shortage area"
Metropolitan,"St. Louis County",MO,us-mo-189,"Part of county is shortage area"
Metropolitan,"Warren County",MO,us-mo-219,"Whole county is shortage area"
Metropolitan,"Webster County",MO,us-mo-225,"Whole county is shortage area"
Metropolitan,"Copiah County",MS,us-ms-029,"Whole county is shortage area"
Metropolitan,"Covington County",MS,us-ms-031,"Whole county is shortage area"
Metropolitan,"DeSoto County",MS,us-ms-033,"Part of county is shortage area"
Metropolitan,"Forrest County",MS,us-ms-035,"Part of county is shortage area"
Metropolitan,"Hancock County",MS,us-ms-045,"Whole county is shortage area"
Metropolitan,"Harrison County",MS,us-ms-047,"Part of county is shortage area"
Metropolitan,"Hinds County",MS,us-ms-049,"Part of county is shortage area"
