January 2016 - December 2019 Contiguous U.S. County Maximum Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
MN-137,St. Louis County,Minnesota,49.2,99,1.2,48,
MN-139,Scott County,Minnesota,54.8,88,0.7,54.2,
MN-141,Sherburne County,Minnesota,53.1,84,0.6,52.5,
MN-143,Sibley County,Minnesota,54.8,83,0.4,54.4,
MN-145,Stearns County,Minnesota,52.5,96,1.1,51.4,
MN-147,Steele County,Minnesota,54,71,0.2,53.8,
MN-149,Stevens County,Minnesota,53.6,102,1.3,52.3,
MN-151,Swift County,Minnesota,54.3,98,1.1,53.2,
MN-153,Todd County,Minnesota,51.7,102,1.4,50.2,
MN-155,Traverse County,Minnesota,54.1,103,1.2,52.8,
MN-157,Wabasha County,Minnesota,55.1,94,0.8,54.2,
MN-159,Wadena County,Minnesota,51.2,102,1.3,49.8,
MN-161,Waseca County,Minnesota,54.4,68,0,54.4,
MN-163,Washington County,Minnesota,54,71,0.3,53.7,
MN-165,Watonwan County,Minnesota,54.8,47,-0.2,55,
MN-167,Wilkin County,Minnesota,53.1,101,1.3,51.7,
MN-169,Winona County,Minnesota,55.2,99,1.1,54.1,
MN-171,Wright County,Minnesota,53.7,92,0.7,52.9,
MN-173,Yellow Medicine County,Minnesota,54.8,54,-0.1,54.8,
MS-001,Adams County,Mississippi,77.6,93,0.6,77,
MS-003,Alcorn County,Mississippi,72.7,110,0.9,71.7,
MS-005,Amite County,Mississippi,78.5,124,1.5,77,
MS-007,Attala County,Mississippi,75.6,119,1.4,74.3,
MS-009,Benton County,Mississippi,73,120,1.3,71.7,
MS-011,Bolivar County,Mississippi,73.9,75,0.1,73.8,
MS-013,Calhoun County,Mississippi,75.3,121,1.6,73.7,
MS-015,Carroll County,Mississippi,75.5,120,1.5,74,
MS-017,Chickasaw County,Mississippi,75.2,122,1.6,73.6,
MS-019,Choctaw County,Mississippi,75.1,120,1.4,73.7,
MS-021,Claiborne County,Mississippi,77.4,101,0.6,76.7,
MS-023,Clarke County,Mississippi,77.9,125,1.5,76.4,
MS-025,Clay County,Mississippi,75.9,124,1.7,74.2,
MS-027,Coahoma County,Mississippi,73.8,99,0.9,72.9,
MS-029,Copiah County,Mississippi,77,79,0.2,76.8,
MS-031,Covington County,Mississippi,78.2,120,1.1,77.1,
MS-033,DeSoto County,Mississippi,73,98,0.7,72.3,
MS-035,Forrest County,Mississippi,78.7,112,0.8,77.9,
MS-037,Franklin County,Mississippi,77.6,111,0.8,76.8,
MS-039,George County,Mississippi,78.8,112,0.9,77.9,
MS-041,Greene County,Mississippi,78.5,105,0.6,77.9,
MS-043,Grenada County,Mississippi,75.4,113,1.3,74.1,
MS-045,Hancock County,Mississippi,77.9,121,1.2,76.7,
MS-047,Harrison County,Mississippi,77.1,75,0.2,76.9,
MS-049,Hinds County,Mississippi,77.2,100,0.9,76.4,
MS-051,Holmes County,Mississippi,76.2,121,1.7,74.6,
MS-053,Humphreys County,Mississippi,76.6,123,1.7,74.9,
MS-055,Issaquena County,Mississippi,76.6,111,1.2,75.4,
MS-057,Itawamba County,Mississippi,74.5,115,1.3,73.2,
MS-059,Jackson County,Mississippi,78.2,116,1.1,77.1,
MS-061,Jasper County,Mississippi,77.9,125,1.7,76.2,
MS-063,Jefferson County,Mississippi,77.2,92,0.6,76.7,
MS-065,Jefferson Davis County,Mississippi,77.8,111,0.8,77,
MS-067,Jones County,Mississippi,78.5,121,1.2,77.3,
MS-069,Kemper County,Mississippi,76.5,124,1.5,75.1,
MS-071,Lafayette County,Mississippi,74.4,115,1.1,73.2,
MS-073,Lamar County,Mississippi,78.4,116,0.9,77.5,
MS-075,Lauderdale County,Mississippi,77.6,125,2.1,75.5,
MS-077,Lawrence County,Mississippi,77.9,103,0.7,77.2,
MS-079,Leake County,Mississippi,76,108,1,75,
MS-081,Lee County,Mississippi,74.7,120,1.4,73.2,
MS-083,Leflore County,Mississippi,75.6,108,1.2,74.5,
MS-085,Lincoln County,Mississippi,77.4,107,0.8,76.6,
MS-087,Lowndes County,Mississippi,76.2,123,1.7,74.5,
MS-089,Madison County,Mississippi,76.8,115,1.2,75.6,
MS-091,Marion County,Mississippi,78.4,114,0.9,77.5,
MS-093,Marshall County,Mississippi,73.3,111,1.2,72.1,
MS-095,Monroe County,Mississippi,75.3,118,1.3,74,
MS-097,Montgomery County,Mississippi,74.9,107,1.1,73.8,
MS-099,Neshoba County,Mississippi,75.8,103,0.9,74.9,
MS-101,Newton County,Mississippi,77.2,125,1.7,75.6,
MS-103,Noxubee County,Mississippi,76.2,119,1.4,74.9,
MS-105,Oktibbeha County,Mississippi,75.9,124,1.7,74.2,
MS-107,Panola County,Mississippi,74.1,103,0.7,73.3,
MS-109,Pearl River County,Mississippi,78.4,122,1.1,77.3,
MS-111,Perry County,Mississippi,78.6,101,0.6,78,
MS-113,Pike County,Mississippi,78.9,125,1.9,76.9,
MS-115,Pontotoc County,Mississippi,74.6,121,1.5,73,
MS-117,Prentiss County,Mississippi,73.5,108,1,72.5,
MS-119,Quitman County,Mississippi,74.2,101,0.8,73.4,
MS-121,Rankin County,Mississippi,77.3,115,1.1,76.2,
MS-123,Scott County,Mississippi,76.9,119,1.3,75.6,
MS-125,Sharkey County,Mississippi,76.6,115,1.3,75.3,
MS-127,Simpson County,Mississippi,77.5,107,0.8,76.7,
MS-129,Smith County,Mississippi,77.9,124,1.4,76.4,
MS-131,Stone County,Mississippi,77.8,73,0.1,77.7,
MS-133,Sunflower County,Mississippi,74.9,90,0.6,74.3,
MS-135,Tallahatchie County,Mississippi,74.9,103,1,73.9,
MS-137,Tate County,Mississippi,73.3,88,0.4,72.8,
MS-139,Tippah County,Mississippi,72.8,110,1.1,71.8,
MS-141,Tishomingo County,Mississippi,73.2,108,1,72.2,
MS-143,Tunica County,Mississippi,73.3,94,0.6,72.6,
MS-145,Union County,Mississippi,74,118,1.3,72.7,
MS-147,Walthall County,Mississippi,78.4,125,1.4,77,
MS-149,Warren County,Mississippi,77.3,117,1.2,76.1,
MS-151,Washington County,Mississippi,75.3,87,0.5,74.8,
MS-153,Wayne County,Mississippi,77.8,100,0.5,77.3,
MS-155,Webster County,Mississippi,75.1,122,1.5,73.6,
MS-157,Wilkinson County,Mississippi,77.9,98,0.5,77.4,
MS-159,Winston County,Mississippi,75.4,115,1.2,74.2,
MS-161,Yalobusha County,Mississippi,75,114,1.2,73.8,
MS-163,Yazoo County,Mississippi,76.9,121,1.6,75.4,
MO-001,Adair County,Missouri,63.3,122,1.8,61.5,
MO-003,Andrew County,Missouri,64,104,1.1,62.9,
MO-005,Atchison County,Missouri,63.3,86,0.6,62.7,
MO-007,Audrain County,Missouri,64.8,109,1,63.8,
MO-009,Barry County,Missouri,68.8,111,1.2,67.6,
MO-011,Barton County,Missouri,68.1,92,0.6,67.6,
MO-013,Bates County,Missouri,67.4,112,1.1,66.4,
MO-015,Benton County,Missouri,67.4,113,1,66.4,
MO-017,Bollinger County,Missouri,68.2,106,0.8,67.4,
MO-019,Boone County,Missouri,65.9,115,1.3,64.6,
MO-021,Buchanan County,Missouri,65.1,112,1.4,63.7,
MO-023,Butler County,Missouri,69.8,76,0.1,69.7,
MO-025,Caldwell County,Missouri,64.4,108,1.3,63.1,
MO-027,Callaway County,Missouri,66.4,118,1.5,64.9,
MO-029,Camden County,Missouri,68.5,119,1.6,66.9,
MO-031,Cape Girardeau County,Missouri,68.5,116,1.4,67.1,
MO-033,Carroll County,Missouri,64.8,93,0.6,64.2,
MO-035,Carter County,Missouri,69.3,99,0.8,68.5,
MO-037,Cass County,Missouri,66.3,114,1.4,64.9,
MO-039,Cedar County,Missouri,68.3,110,0.9,67.4,
MO-041,Chariton County,Missouri,65.1,111,1,64,
MO-043,Christian County,Missouri,68.4,121,1.4,66.9,
MO-045,Clark County,Missouri,62.4,86,0.5,61.8,
MO-047,Clay County,Missouri,65.6,114,1.5,64.1,
MO-049,Clinton County,Missouri,64.6,111,1.6,63,
MO-051,Cole County,Missouri,67.4,116,1.3,66.1,
MO-053,Cooper County,Missouri,66.2,111,1.1,65.1,
MO-055,Crawford County,Missouri,67.8,108,0.9,66.9,
MO-057,Dade County,Missouri,68.7,116,1.2,67.5,
MO-059,Dallas County,Missouri,67.6,110,1.1,66.6,
MO-061,Daviess County,Missouri,63.8,107,1.3,62.4,
MO-063,DeKalb County,Missouri,63.9,106,1.5,62.4,
MO-065,Dent County,Missouri,67.3,79,0.4,67,
MO-067,Douglas County,Missouri,68.3,118,1.4,66.9,
MO-069,Dunklin County,Missouri,70.9,105,0.8,70.1,
MO-071,Franklin County,Missouri,67.7,118,1.6,66.1,
MO-073,Gasconade County,Missouri,67.3,118,1.5,65.8,
MO-075,Gentry County,Missouri,63.2,104,1.3,61.9,
MO-077,Greene County,Missouri,68.3,120,1.6,66.8,
MO-079,Grundy County,Missouri,63.5,104,1,62.5,
MO-081,Harrison County,Missouri,62.9,113,1.5,61.4,
MO-083,Henry County,Missouri,67.3,113,0.9,66.4,
MO-085,Hickory County,Missouri,67.6,108,0.8,66.8,
MO-087,Holt County,Missouri,64.2,98,0.9,63.3,
MO-089,Howard County,Missouri,65.7,111,1.2,64.5,
MO-091,Howell County,Missouri,69.1,122,1.7,67.4,
MO-093,Iron County,Missouri,67.5,112,0.9,66.6,
MO-095,Jackson County,Missouri,65.8,115,1.3,64.4,
MO-097,Jasper County,Missouri,69.1,111,1.3,67.9,
MO-099,Jefferson County,Missouri,68.1,122,2,66.2,
MO-101,Johnson County,Missouri,66.5,120,1.6,64.9,
MO-103,Knox County,Missouri,63.1,110,1.4,61.8,
MO-105,Laclede County,Missouri,67.7,116,1.1,66.6,
MO-107,Lafayette County,Missouri,65.7,109,1.2,64.5,
MO-109,Lawrence County,Missouri,68.4,114,1.2,67.2,
MO-111,Lewis County,Missouri,63.2,97,0.8,62.4,
MO-113,Lincoln County,Missouri,65.9,114,1.5,64.5,
MO-115,Linn County,Missouri,64,109,0.8,63.1,
MO-117,Livingston County,Missouri,64,88,0.6,63.5,
MO-119,McDonald County,Missouri,70.3,121,1.7,68.6,
MO-121,Macon County,Missouri,64.2,117,1.7,62.5,
MO-123,Madison County,Missouri,67.5,99,0.6,66.9,
MO-125,Maries County,Missouri,67.8,118,1.2,66.6,
MO-127,Marion County,Missouri,63.9,98,0.8,63.1,
MO-129,Mercer County,Missouri,62.1,89,0.8,61.4,
MO-131,Miller County,Missouri,68.4,121,1.7,66.6,
MO-133,Mississippi County,Missouri,69.6,116,1.2,68.4,
MO-135,Moniteau County,Missouri,66.6,114,1.1,65.5,
MO-137,Monroe County,Missouri,64.4,108,1,63.4,
MO-139,Montgomery County,Missouri,66.2,119,1.7,64.5,
MO-141,Morgan County,Missouri,67.1,115,1.2,65.8,
MO-143,New Madrid County,Missouri,70.2,115,1.1,69.1,
MO-145,Newton County,Missouri,69.8,122,2,67.8,
MO-147,Nodaway County,Missouri,62.9,103,1.1,61.8,
MO-149,Oregon County,Missouri,70.1,121,1.7,68.4,
MO-151,Osage County,Missouri,67.5,117,1.4,66.1,
MO-153,Ozark County,Missouri,69.4,118,1.3,68.1,
MO-155,Pemiscot County,Missouri,71.1,117,1.2,69.8,
MO-157,Perry County,Missouri,67.5,106,0.7,66.8,
MO-159,Pettis County,Missouri,66.3,112,1.1,65.2,
MO-161,Phelps County,Missouri,68,110,0.9,67.1,
MO-163,Pike County,Missouri,65,117,1.4,63.6,
MO-165,Platte County,Missouri,65.8,115,1.5,64.3,
MO-167,Polk County,Missouri,68.3,119,1.5,66.8,
MO-169,Pulaski County,Missouri,68.7,122,1.7,67,
MO-171,Putnam County,Missouri,62.1,89,0.6,61.5,
MO-173,Ralls County,Missouri,64.3,106,1,63.4,
MO-175,Randolph County,Missouri,65,118,1.6,63.4,
MO-177,Ray County,Missouri,65.1,106,1.1,64,
MO-179,Reynolds County,Missouri,68.4,109,0.9,67.5,
MO-181,Ripley County,Missouri,69.8,88,0.6,69.3,
MO-183,St. Charles County,Missouri,67.1,118,1.6,65.5,
MO-185,St. Clair County,Missouri,67.7,93,0.5,67.3,
MO-186,Ste. Genevieve County,Missouri,67.6,116,1.2,66.4,
MO-187,St. Francois County,Missouri,67.4,116,1.3,66.1,
MO-189,St. Louis County,Missouri,67.3,119,1.7,65.6,
MO-195,Saline County,Missouri,65.7,110,0.9,64.7,
MO-197,Schuyler County,Missouri,62.5,111,1.3,61.2,
MO-199,Scotland County,Missouri,62.3,100,0.9,61.4,
MO-201,Scott County,Missouri,69.4,120,1.4,68,
MO-203,Shannon County,Missouri,68.9,111,1.1,67.8,
MO-205,Shelby County,Missouri,63.6,109,1.1,62.5,
MO-207,Stoddard County,Missouri,69.7,100,0.7,68.9,
MO-209,Stone County,Missouri,69.2,114,1.1,68,
MO-211,Sullivan County,Missouri,62.7,93,0.7,62,
MO-213,Taney County,Missouri,69.7,121,1.5,68.3,
MO-215,Texas County,Missouri,67.4,93,0.7,66.7,
MO-217,Vernon County,Missouri,67.6,81,0.2,67.3,
MO-219,Warren County,Missouri,66.9,122,2.1,64.9,
MO-221,Washington County,Missouri,67.7,116,1.4,66.3,
MO-223,Wayne County,Missouri,68.7,83,0.4,68.4,
MO-225,Webster County,Missouri,67.1,119,1.2,65.8,
MO-227,Worth County,Missouri,62.3,102,1.1,61.2,
MO-229,Wright County,Missouri,67,101,0.9,66.2,
MO-510,St. Louis City,Missouri,67.4,120,1.8,65.6,
MT-001,Beaverhead County,Montana,49.4,107,1.6,47.8,
MT-003,Big Horn County,Montana,57.4,91,1.1,56.3,
MT-005,Blaine County,Montana,54.4,92,1,53.5,
MT-007,Broadwater County,Montana,54.1,94,1,53,
MT-009,Carbon County,Montana,53.9,96,1.3,52.6,
MT-011,Carter County,Montana,56.7,95,1,55.7,
MT-013,Cascade County,Montana,54.5,74,0.3,54.2,
MT-015,Chouteau County,Montana,56,65,0.2,55.8,
MT-017,Custer County,Montana,57.8,81,0.7,57.1,
MT-019,Daniels County,Montana,51.5,91,1.1,50.5,
MT-021,Dawson County,Montana,55.3,77,0.7,54.6,
MT-023,Deer Lodge County,Montana,50.2,121,2.7,47.5,
MT-025,Fallon County,Montana,55.7,81,0.8,54.9,
MT-027,Fergus County,Montana,55.9,77,0.7,55.2,
MT-029,Flathead County,Montana,50.6,111,1.7,48.9,
MT-031,Gallatin County,Montana,51.5,94,1.2,50.3,
MT-033,Garfield County,Montana,56.3,79,0.8,55.5,
MT-035,Glacier County,Montana,50.3,102,1.7,48.6,
MT-037,Golden Valley County,Montana,56.4,56,-0.1,56.5,
MT-039,Granite County,Montana,50.9,121,2.4,48.5,
MT-041,Hill County,Montana,53.8,80,0.7,53.1,
MT-043,Jefferson County,Montana,52.9,115,2.3,50.5,
MT-045,Judith Basin County,Montana,53.5,87,0.9,52.6,
MT-047,Lake County,Montana,54.3,112,1.5,52.8,
MT-049,Lewis and Clark County,Montana,52.2,104,1.5,50.7,
MT-051,Liberty County,Montana,54.2,84,0.8,53.3,
MT-053,Lincoln County,Montana,52.3,112,1.5,50.8,
MT-055,McCone County,Montana,55.2,79,0.7,54.5,
MT-057,Madison County,Montana,51.7,117,2,49.6,
MT-059,Meagher County,Montana,51.5,112,2,49.5,
MT-061,Mineral County,Montana,52.6,111,1.3,51.3,
MT-063,Missoula County,Montana,52.6,107,1.4,51.2,
MT-065,Musselshell County,Montana,57,47,-0.5,57.5,
MT-067,Park County,Montana,51.1,112,1.8,49.2,
MT-069,Petroleum County,Montana,57.6,57,0,57.5,
MT-071,Phillips County,Montana,55.3,89,0.9,54.4,
MT-073,Pondera County,Montana,53.6,85,0.9,52.8,
MT-075,Powder River County,Montana,58.7,98,1.2,57.5,
MT-077,Powell County,Montana,51.5,116,1.9,49.5,
MT-079,Prairie County,Montana,56.3,75,0.6,55.7,
MT-081,Ravalli County,Montana,51.7,110,1.8,49.9,
MT-083,Richland County,Montana,54.8,94,1.1,53.7,
MT-085,Roosevelt County,Montana,53.8,96,1.3,52.4,
MT-087,Rosebud County,Montana,57.5,71,0.4,57.1,
MT-089,Sanders County,Montana,53.6,99,1,52.7,
MT-091,Sheridan County,Montana,52.1,97,1.4,50.7,
MT-093,Silver Bow County,Montana,51.5,115,2.4,49.2,
MT-095,Stillwater County,Montana,54.4,34,-0.5,54.9,
MT-097,Sweet Grass County,Montana,53.9,86,0.8,53.1,
MT-099,Teton County,Montana,53.5,84,0.8,52.8,
MT-101,Toole County,Montana,54.4,83,0.8,53.6,
MT-103,Treasure County,Montana,58,60,0.1,57.9,
MT-105,Valley County,Montana,53,73,0.6,52.4,
MT-107,Wheatland County,Montana,54.9,83,0.6,54.3,
MT-109,Wibaux County,Montana,54.7,58,0.2,54.5,
MT-111,Yellowstone County,Montana,57.6,53,-0.2,57.8,
NE-001,Adams County,Nebraska,63.1,89,0.8,62.3,
NE-003,Antelope County,Nebraska,59.2,43,-0.4,59.7,
NE-005,Arthur County,Nebraska,61.5,95,1.1,60.3,
NE-007,Banner County,Nebraska,62.1,103,1.7,60.4,
NE-009,Blaine County,Nebraska,61.5,56,-0.1,61.6,
NE-011,Boone County,Nebraska,60,73,0.4,59.6,
NE-013,Box Butte County,Nebraska,60.6,87,0.9,59.7,
NE-015,Boyd County,Nebraska,59.4,31,-0.6,60,
NE-017,Brown County,Nebraska,61,72,0.4,60.7,
NE-019,Buffalo County,Nebraska,62.6,84,0.7,61.9,
NE-021,Burt County,Nebraska,60.1,80,0.4,59.7,
NE-023,Butler County,Nebraska,61.1,83,0.5,60.6,
NE-025,Cass County,Nebraska,62.2,86,0.8,61.4,
NE-027,Cedar County,Nebraska,58.4,45,-0.3,58.7,
NE-029,Chase County,Nebraska,65.1,94,1.1,64,
NE-031,Cherry County,Nebraska,60.5,87,0.7,59.8,
NE-033,Cheyenne County,Nebraska,62.7,97,1.6,61.1,
NE-035,Clay County,Nebraska,62.9,87,0.7,62.2,
NE-037,Colfax County,Nebraska,60.9,88,0.7,60.2,
NE-039,Cuming County,Nebraska,59.8,67,0.1,59.7,
NE-041,Custer County,Nebraska,61.7,71,0.3,61.4,
NE-043,Dakota County,Nebraska,59.3,60,-0.1,59.4,
NE-045,Dawes County,Nebraska,60.7,75,0.3,60.4,
NE-047,Dawson County,Nebraska,62.9,58,0,62.9,
NE-049,Deuel County,Nebraska,63.2,86,0.9,62.3,
NE-051,Dixon County,Nebraska,58.4,34,-0.7,59.1,
NE-053,Dodge County,Nebraska,60.9,83,0.5,60.4,
NE-055,Douglas County,Nebraska,61.7,87,0.8,60.9,
NE-057,Dundy County,Nebraska,66.1,101,1.3,64.8,
NE-059,Fillmore County,Nebraska,62.7,80,0.5,62.2,
NE-061,Franklin County,Nebraska,64.4,86,0.6,63.8,
NE-063,Frontier County,Nebraska,64.6,91,0.7,63.9,
NE-065,Furnas County,Nebraska,65.3,77,0.2,65.1,
NE-067,Gage County,Nebraska,63.6,89,0.7,62.9,
NE-069,Garden County,Nebraska,61.9,99,1.5,60.4,
NE-071,Garfield County,Nebraska,60.1,74,0.3,59.9,
NE-073,Gosper County,Nebraska,63.7,67,0.1,63.7,
NE-075,Grant County,Nebraska,60.7,96,1.1,59.5,
NE-077,Greeley County,Nebraska,60.5,72,0.2,60.3,
NE-079,Hall County,Nebraska,62.4,85,0.7,61.8,
NE-081,Hamilton County,Nebraska,62.1,84,0.6,61.6,
NE-083,Harlan County,Nebraska,64.8,78,0.4,64.4,
NE-085,Hayes County,Nebraska,64.5,88,0.6,63.9,
NE-087,Hitchcock County,Nebraska,66,96,0.9,65.1,
NE-089,Holt County,Nebraska,59.5,47,-0.2,59.7,
NE-091,Hooker County,Nebraska,60.7,66,0.2,60.6,
NE-093,Howard County,Nebraska,61.9,81,0.4,61.5,
NE-095,Jefferson County,Nebraska,64.2,91,1,63.2,
NE-097,Johnson County,Nebraska,63,71,0.1,62.9,
NE-099,Kearney County,Nebraska,63,78,0.5,62.5,
NE-101,Keith County,Nebraska,62.8,86,0.6,62.2,
NE-103,Keya Paha County,Nebraska,60.6,90,0.9,59.7,
NE-105,Kimball County,Nebraska,62,103,1.6,60.4,
NE-107,Knox County,Nebraska,59.2,40,-0.4,59.6,
NE-109,Lancaster County,Nebraska,62.8,92,1,61.8,
NE-111,Lincoln County,Nebraska,62.9,67,0.1,62.8,
NE-113,Logan County,Nebraska,61.5,46,-0.3,61.8,
NE-115,Loup County,Nebraska,60.7,66,0.1,60.6,
NE-117,McPherson County,Nebraska,61.3,70,0.1,61.2,
NE-119,Madison County,Nebraska,59.7,59,-0.1,59.8,
NE-121,Merrick County,Nebraska,62,86,0.7,61.3,
NE-123,Morrill County,Nebraska,62.4,99,1.8,60.6,
NE-125,Nance County,Nebraska,61.3,89,0.8,60.4,
NE-127,Nemaha County,Nebraska,63.5,78,0.3,63.1,
NE-129,Nuckolls County,Nebraska,64,91,0.8,63.1,
NE-131,Otoe County,Nebraska,62.6,74,0.2,62.4,
NE-133,Pawnee County,Nebraska,63.6,77,0.3,63.3,
NE-135,Perkins County,Nebraska,63.6,87,0.5,63,
NE-137,Phelps County,Nebraska,63.2,73,0.3,62.9,
NE-139,Pierce County,Nebraska,58.9,42,-0.4,59.3,
NE-141,Platte County,Nebraska,60.9,89,0.9,60,
NE-143,Polk County,Nebraska,61.7,90,0.9,60.7,
NE-145,Red Willow County,Nebraska,66,94,1,65,
NE-147,Richardson County,Nebraska,64.4,95,1,63.3,
NE-149,Rock County,Nebraska,60.1,71,0.1,59.9,
NE-151,Saline County,Nebraska,62.8,82,0.5,62.3,
NE-153,Sarpy County,Nebraska,62.1,90,1,61.1,
NE-155,Saunders County,Nebraska,61.6,85,0.7,60.9,
NE-157,Scotts Bluff County,Nebraska,63.5,106,2.1,61.3,
NE-159,Seward County,Nebraska,61.8,77,0.3,61.5,
NE-161,Sheridan County,Nebraska,59.8,82,0.6,59.3,
NE-163,Sherman County,Nebraska,62.2,93,0.9,61.3,
NE-165,Sioux County,Nebraska,60.4,92,1.1,59.3,
NE-167,Stanton County,Nebraska,59.9,69,0.1,59.8,
NE-169,Thayer County,Nebraska,64,91,0.9,63,
NE-171,Thomas County,Nebraska,61.4,49,-0.2,61.6,
NE-173,Thurston County,Nebraska,59.2,63,-0.1,59.2,
NE-175,Valley County,Nebraska,61,84,0.5,60.5,
NE-177,Washington County,Nebraska,60.9,83,0.5,60.4,
NE-179,Wayne County,Nebraska,58.9,43,-0.4,59.3,
NE-181,Webster County,Nebraska,64.4,91,0.9,63.5,
NE-183,Wheeler County,Nebraska,60.1,77,0.4,59.7,
NE-185,York County,Nebraska,61.9,75,0.3,61.7,
NV-001,Churchill County,Nevada,67.3,112,1.5,65.7,
NV-003,Clark County,Nevada,77.1,114,1.9,75.2,
NV-005,Douglas County,Nevada,62.5,112,1.5,61,
NV-007,Elko County,Nevada,59.1,111,1.4,57.7,
NV-009,Esmeralda County,Nevada,68,118,2.6,65.4,
NV-011,Eureka County,Nevada,61.4,114,1.9,59.5,
NV-013,Humboldt County,Nevada,62.8,115,2.1,60.8,
NV-015,Lander County,Nevada,62.9,115,2.1,60.9,
NV-017,Lincoln County,Nevada,68.9,111,1.7,67.2,
NV-019,Lyon County,Nevada,66.4,114,1.7,64.7,
NV-021,Mineral County,Nevada,65.7,116,2.3,63.5,
NV-023,Nye County,Nevada,66.9,116,2.3,64.6,
NV-027,Pershing County,Nevada,64.9,108,1.2,63.7,
NV-029,Storey County,Nevada,63.2,113,1.6,61.5,
NV-031,Washoe County,Nevada,62.2,106,1.5,60.7,
NV-033,White Pine County,Nevada,60.5,111,1.7,58.8,
NV-510,Carson City,Nevada,63.6,114,1.5,62,
NH-001,Belknap County,New Hampshire,56.5,114,1.5,54.9,
NH-003,Carroll County,New Hampshire,55.1,115,1.4,53.6,
NH-005,Cheshire County,New Hampshire,57,120,2.1,54.9,
NH-007,Coos County,New Hampshire,51,113,1.6,49.4,
NH-009,Grafton County,New Hampshire,53.8,118,1.7,52.1,
NH-011,Hillsborough County,New Hampshire,58.2,119,2.2,56.1,
NH-013,Merrimack County,New Hampshire,57,115,1.8,55.2,
NH-015,Rockingham County,New Hampshire,58.4,109,1.7,56.7,
NH-017,Strafford County,New Hampshire,57,97,1.3,55.7,
NH-019,Sullivan County,New Hampshire,55.3,115,1.7,53.7,
NJ-001,Atlantic County,New Jersey,65.5,122,2.9,62.6,
NJ-003,Bergen County,New Jersey,63.5,122,2.7,60.8,
NJ-005,Burlington County,New Jersey,66.1,123,2.9,63.2,
NJ-007,Camden County,New Jersey,66.1,123,2.9,63.2,
NJ-009,Cape May County,New Jersey,65.1,122,3,62.1,
NJ-011,Cumberland County,New Jersey,65.7,122,2.8,62.8,
NJ-013,Essex County,New Jersey,63.7,119,2.4,61.3,
NJ-015,Gloucester County,New Jersey,65.9,123,2.8,63.2,
NJ-017,Hudson County,New Jersey,64.2,121,2.8,61.4,
NJ-019,Hunterdon County,New Jersey,63.1,120,2.7,60.4,
NJ-021,Mercer County,New Jersey,65.2,123,2.9,62.3,
NJ-023,Middlesex County,New Jersey,65,120,2.8,62.2,
NJ-025,Monmouth County,New Jersey,65,122,3,62,
NJ-027,Morris County,New Jersey,61.5,118,2,59.5,
NJ-029,Ocean County,New Jersey,65.1,122,2.9,62.2,
NJ-031,Passaic County,New Jersey,61.5,117,2.3,59.2,
NJ-033,Salem County,New Jersey,65.7,123,2.6,63.1,
NJ-035,Somerset County,New Jersey,64.2,121,2.6,61.5,
NJ-037,Sussex County,New Jersey,60.4,119,2.3,58.2,
NJ-039,Union County,New Jersey,64.2,120,2.4,61.8,
NJ-041,Warren County,New Jersey,61.6,119,2.4,59.2,
NM-001,Bernalillo County,New Mexico,69.7,122,3.1,66.7,
NM-003,Catron County,New Mexico,66,122,2.3,63.7,
NM-005,Chaves County,New Mexico,76.7,124,3.3,73.4,
NM-006,Cibola County,New Mexico,66.2,121,2.3,63.8,
NM-007,Colfax County,New Mexico,63.6,123,2.1,61.5,
NM-009,Curry County,New Mexico,73,123,3,70,
NM-011,De Baca County,New Mexico,75.3,122,3.8,71.4,
NM-013,Dona Ana County,New Mexico,77.8,124,3.1,74.7,
NM-015,Eddy County,New Mexico,78,121,2.7,75.3,
NM-017,Grant County,New Mexico,72.3,122,3.3,69,
NM-019,Guadalupe County,New Mexico,72.4,123,3.5,68.9,
NM-021,Harding County,New Mexico,71.5,125,3.3,68.2,
NM-023,Hidalgo County,New Mexico,77.4,123,2.9,74.5,
NM-025,Lea County,New Mexico,76.8,117,2.4,74.4,
NM-027,Lincoln County,New Mexico,71.3,122,3.1,68.3,
NM-028,Los Alamos County,New Mexico,61.9,122,2.7,59.1,
NM-029,Luna County,New Mexico,78.1,124,3.1,75,
NM-031,McKinley County,New Mexico,65.8,121,2.8,63,
NM-033,Mora County,New Mexico,64.5,122,2.9,61.6,
NM-035,Otero County,New Mexico,73.4,123,2.7,70.6,
NM-037,Quay County,New Mexico,73.9,124,2.8,71.1,
NM-039,Rio Arriba County,New Mexico,61.4,122,2.3,59.1,
NM-041,Roosevelt County,New Mexico,74.2,120,3,71.2,
NM-043,Sandoval County,New Mexico,66.5,122,2.6,63.9,
NM-045,San Juan County,New Mexico,67.7,122,2.8,65,
NM-047,San Miguel County,New Mexico,69.4,124,3.1,66.3,
NM-049,Santa Fe County,New Mexico,65.5,123,2.9,62.6,
NM-051,Sierra County,New Mexico,74.1,123,3.2,70.8,
NM-053,Socorro County,New Mexico,70.9,123,3,67.9,
NM-055,Taos County,New Mexico,58.4,121,2.7,55.7,
NM-057,Torrance County,New Mexico,68.2,123,3.8,64.4,
